task,training_seed,rho,clean_eval_score,obs_sigma_003_score,obs_sigma_005_score,obs_sigma_008_score,base_clean_score,base_obs_sigma_008_score,max_obs_sigma_008_score,recovery_score_threshold,clean_constraint_pass,recovery_label,normalized_recovery,atr_q80,atr_q90,atr_q95,atr_normalized_q90,same_radius_q90,clean_transition_l2_median,smpr_delta0,smpr_delta005,smpr_delta010,semantic_margin_median,semantic_pair_count,cost_drift_q50,cost_drift_q90,cost_drift_q95,clean_margin_q10,clean_margin_q50,clean_margin_q90,proxy_gap_q50q90,proxy_gap_q50q95,proxy_gap_scaled,top1_agree,cert_pass_rate,candidate_count,data_notes
PushT,3073,0.04,88.0,88.666667,88.0,86.666667,75.0,2.0,86.666667,69.73333360000001,true,true,1.0,,0.4237914113405229,,0.10738659020934516,2.499682903289795,5.898380279541016,1.0,,,15.654243469238281,98.0,3.510711669921875,12.363597869873047,,,138.2318115234375,268.2921447753906,113.5046157836914,,0.6965225039716731,0.9400000013411045,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3073,0.05,88.0,87.666667,86.333333,85.333333,75.0,2.0,86.666667,69.73333360000001,true,true,0.9842519606919213,,0.40131830289896114,,0.10169201872355109,2.3311803340911865,5.808806419372559,1.0,,,15.073539733886719,98.0,3.09942626953125,10.701467514038086,,,128.5529022216797,270.8442077636719,107.14996719360352,,0.714543489328404,0.9400000013411045,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3073,0.06,86.333333,88.0,87.0,86.333333,75.0,2.0,86.666667,69.73333360000001,true,true,0.9960629842674684,,0.3270716653991855,,0.08287829805283248,1.93101966381073,5.903964996337891,1.0,,,15.527758598327637,98.0,2.5637054443359375,9.09243392944336,,,136.65054321289062,268.7486572265625,118.4656753540039,,0.7651071194501223,0.9600000008940697,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3073,0.07,86.0,87.666667,83.666667,84.333333,75.0,2.0,86.666667,69.73333360000001,true,true,0.9724409371163741,,0.27490800050609143,,0.06966029042975853,1.5996897220611572,5.819000244140625,1.0,,,15.364755630493164,98.0,2.232147216796875,8.237308502197266,,,134.16238403320312,277.616943359375,117.6877670288086,,0.781267326209143,0.9700000006705523,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3073,0.08,84.666667,83.666667,80.666667,81.0,75.0,2.0,86.666667,69.73333360000001,true,true,0.9330708624682249,,0.2663277454467475,,0.06748609739683492,1.459782361984253,5.481150150299072,1.0,,,16.346954345703125,98.0,2.1136627197265625,7.802004337310791,,,128.8500213623047,267.54412841796875,113.2460126876831,,0.7839588321539638,0.9800000004470348,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3074,0.00,84.0,65.666667,31.333333,15.333333,84.0,15.333333,87.333333,72.933333,true,false,0.0,,3.368840925923857,,1.0,19.55472183227539,5.804584503173828,0.6530612111091614,,,1.3760385513305664,98.0,39.79994201660156,125.16226959228516,,,143.67208862304688,267.87786865234375,-106.65245056152344,,-0.2706938157186462,0.2200000286102295,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3074,0.01,85.0,83.666667,71.666667,40.333333,84.0,15.333333,87.333333,72.933333,true,false,0.34722222222222227,,2.4359892308956077,,0.7230941693180636,14.055628776550293,5.769988059997559,0.8469387292861938,,,7.040015697479248,98.0,19.25360107421875,69.73387145996094,,,121.03825378417969,257.9490051269531,-18.429489135742188,,-0.07074497082182504,0.6899999976158142,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3074,0.02,86.666667,84.666667,80.666667,68.333333,84.0,15.333333,87.333333,72.933333,true,false,0.7361111111111112,,1.1164728551486196,,0.33141156845879943,6.347475528717041,5.685293197631836,0.9897959232330322,,,12.573275566101074,98.0,8.621635437011719,32.4085807800293,,,138.15997314453125,277.12451171875,73.34281158447266,,0.3613353380478763,0.9200000017881393,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3074,0.03,89.666667,90.0,91.0,84.666667,84.0,15.333333,87.333333,72.933333,true,true,0.9629629722222224,,0.6350778064999901,,0.18851522540377266,3.8366124629974365,6.041169166564941,1.0,,,14.664518356323242,98.0,4.835723876953125,18.254894256591797,,,149.91329956054688,275.861083984375,113.40351104736328,,0.6083125873470753,0.9700000006705523,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3074,0.04,90.0,89.333333,88.333333,86.333333,84.0,15.333333,87.333333,72.933333,true,true,0.9861111111111112,,0.44894904308193334,,0.13326513568129233,2.5746750831604004,5.734893798828125,1.0,,,14.730710983276367,98.0,3.559906005859375,13.14966106414795,,,146.96759033203125,264.2799987792969,120.66826820373535,,0.6964299559003455,0.9299999997019768,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3074,0.05,83.333333,81.666667,82.666667,79.666667,84.0,15.333333,87.333333,72.933333,true,true,0.8935185277777778,,0.5117253256273983,,0.15189952178791724,2.7168705463409424,5.3092360496521,1.0,,,15.235418319702148,98.0,3.9116973876953125,15.4502534866333,,,124.92062377929688,270.5146179199219,94.02011680603027,,0.6033848962072361,0.9499999992549419,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3074,0.06,89.0,90.333333,87.0,86.333333,84.0,15.333333,87.333333,72.933333,true,true,0.9861111111111112,,0.2956034247775745,,0.08774632916112221,1.752495527267456,5.9285359382629395,1.0,,,15.856171607971191,98.0,2.2631072998046875,8.226112365722656,,,155.7952880859375,277.6924743652344,139.3430633544922,,0.8089699588418626,0.9900000002235174,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3074,0.07,87.666667,85.0,84.666667,83.666667,84.0,15.333333,87.333333,72.933333,true,true,0.9490740833333334,,0.2982819872304896,,0.08854142828031869,1.6642999649047852,5.579619407653809,1.0,,,15.177249908447266,98.0,2.343780517578125,9.243599891662598,,,128.9737548828125,249.69151306152344,110.4865550994873,,0.7492597301410135,0.9700000006705523,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
